ID,Posted at,Screen name,Text
577494896887640064,2015-03-16 15:41:27 +0000,jimmyfallon,"Bad news. Jarecki can’t make it. But we still have too much of a good show tonight. Jim Parsons, Miles Teller and Wiz Khalifaaaa!"
577273255687520257,2015-03-16 01:00:44 +0000,jimmyfallon,See you guys tomorrow. New shows all week! #FallonTonight
577233539374194688,2015-03-15 22:22:54 +0000,jimmyfallon,"RT @jakefogelnest: @jimmyfallon Jimmy, when Robert Durst is cleared of these recent charges, please have him on for a lip-sync battle. PLEASE."
577232748517158913,2015-03-15 22:19:46 +0000,jimmyfallon,You have two hours to prepare (binge) for #TheJinx finale tonight at 8 on HBO. It is so good and scary and real. I suggest ep 1 & 5.
573906974028488704,2015-03-06 18:04:19 +0000,jimmyfallon,"Played musical beers with @RealHughJackman, Chris Hemsworth, and some friends from SNL! http://t.co/oFcARsu1PR #FallonTonight"
573516429170905089,2015-03-05 16:12:26 +0000,jimmyfallon,"Tonight: Playing musical beers w/@realhughjackman, @TiffaniThiessen is here, @hozier performs & your #SpringBreakRaps tweets! #FallonTonight"
573236534461263872,2015-03-04 21:40:14 +0000,jimmyfallon,"My hometown is stuck in a mad deep freeze / When I get down to Florida I’m like, “Yeah, beach please!” #SpringBreakRaps"
573233858700828673,2015-03-04 21:29:36 +0000,jimmyfallon,"All I do is tan, tan, tan no matter what! Been lying on my back, soon I’ll switch and tan my butt! #SpringBreakRaps"
573233689775243267,2015-03-04 21:28:56 +0000,jimmyfallon,Hashtag game! Tweet out a funny rap about Spring Break and tag with #SpringBreakRaps. Could be on our show!
573152628219236352,2015-03-04 16:06:49 +0000,jimmyfallon,"Tonight: @DannyDeVito is here, giant beer pong w/Zoë Kravitz, stand-up from @ArtieQuitter and Tonight Show Suggestion Box! #FallonTonight"
572789732708511744,2015-03-03 16:04:48 +0000,jimmyfallon,"Fun show tonight: Judi Dench is here! Plus @AnselElgort, music from @therealgza w/ @tmorello & new Tonight Show Kid Letters! #FallonTonight"
572773032357441536,2015-03-03 14:58:27 +0000,jimmyfallon,.@Kelly_clarkson and I sing a medley of some of greatest duets ever http://t.co/qt1C4Gz14v #FallonTonight  #HistoryOfDuets
572442222802669568,2015-03-02 17:03:56 +0000,jimmyfallon,Tonight: Egg Russian Roulette w/Ryan Reynolds (@VancityReynolds)! Plus Terrence Howard stops by & @kelly_clarkson performs. #FallonTonight
572194704290398209,2015-03-02 00:40:23 +0000,jimmyfallon,Hi Norway! Watch The Tonight Show beginning March 2 on @tv2norge at 10.30pm #TV2Humor
572194507036491776,2015-03-02 00:39:35 +0000,jimmyfallon,"Australia! Beginning March 2, you can watch #FallonTonight weeknights at 1030pm on E! @Foxtel"
572194325683183616,2015-03-02 00:38:52 +0000,jimmyfallon,Australia and Norway are getting the Tonight Show starting tomorrow. So fun!
571491032858144768,2015-02-28 02:04:14 +0000,jimmyfallon,"Thank you, Lupita Nyong’o’s stolen $150,000 Oscar dress. Otherwise known as - NOT the dress we care about right now. #ThankYouNoteFriday"
571344056720044033,2015-02-27 16:20:12 +0000,jimmyfallon,Tonight: Josh Hutcherson (@jhutch1992) is here! Plus @abbijacobson & @ilazer stop by and cooking with @MichaelSchlow! #FallonTonight
571322858502168576,2015-02-27 14:55:58 +0000,jimmyfallon,.@margotrobbie and I face-off in a game of Flip Cup http://t.co/x7cDiZUspW #FallonTonight
571155791601922049,2015-02-27 03:52:06 +0000,jimmyfallon,. @questlove it's clearly #goldandwhite #TheDress
570978748297830400,2015-02-26 16:08:36 +0000,jimmyfallon,"Fun show tonight: James Spader, @MargotRobbie, music from @tobiasjessojr, and your #EmailFail tweets! #FallonTonight"
570969791386644481,2015-02-26 15:33:01 +0000,jimmyfallon,Ice T (@FINALLEVEL) shares some of his lesser-known voice over work on children's TV shows http://t.co/tGNSc5WOfc #FallonTonight
570681615610994688,2015-02-25 20:27:54 +0000,jimmyfallon,Meant to write an email that said “Hey hope you’re doing well” but accidentally hit send after writing “Hey ho” #EmailFail
570681450485436416,2015-02-25 20:27:15 +0000,jimmyfallon,Hashtag game! Tweet out a funny or embarrassing email mistake that happened to you and tag with #EmailFail. Could be on our show!
570650482764619776,2015-02-25 18:24:11 +0000,jimmyfallon,“@malzerz118: Layover in Chicago. Treated myself to some Tonight Dough. Delicious @jimmyfallon!! http://t.co/aX4ipHzklC” Nice! Safe flight.
570617659626274816,2015-02-25 16:13:46 +0000,jimmyfallon,Tonight: Ice T (@FINALLEVEL) is here! Plus @AndrewRannells stops by and @LupeFiasco performs. #FallonTonight
